granteeName,grantSize,matchingGrantSize,grantSummary,fundingType,fundingAddress,authorizedSignerAddress,disbursementContractAddress,editorAddresses,metricsDashboardLink,totalPhases,phasesFinalized,phasesInProgress,phasesNotStarted,totalArbReceived,totalArbUtilized,lastArbRemaining,allContractsIncentivized,allDistributionMechanisms,phase1_status,phase1_startDate,phase1_endDate,phase1_avgDailyTVL,phase1_avgDailyTXNS,phase1_avgDailyUniqueUsers,phase1_statsChanges,phase1_statsLessons,phase1_arbReceived,phase1_arbUtilized,phase1_arbRemaining,phase1_actualsSummary,phase1_actualsDisclosures,phase1_actualsIncentives,phase1_contractsIncentivized,phase1_plannedChanges,phase1_plannedExpectations,phase1_plannedArbToBeDistributed,phase1_plannedDistributionMechanism,phase1_plannedContracts,phase2_status,phase2_startDate,phase2_endDate,phase2_avgDailyTVL,phase2_avgDailyTXNS,phase2_avgDailyUniqueUsers,phase2_statsChanges,phase2_statsLessons,phase2_arbReceived,phase2_arbUtilized,phase2_arbRemaining,phase2_actualsSummary,phase2_actualsDisclosures,phase2_actualsIncentives,phase2_contractsIncentivized,phase2_plannedChanges,phase2_plannedExpectations,phase2_plannedArbToBeDistributed,phase2_plannedDistributionMechanism,phase2_plannedContracts,phase3_status,phase3_startDate,phase3_endDate,phase3_avgDailyTVL,phase3_avgDailyTXNS,phase3_avgDailyUniqueUsers,phase3_statsChanges,phase3_statsLessons,phase3_arbReceived,phase3_arbUtilized,phase3_arbRemaining,phase3_actualsSummary,phase3_actualsDisclosures,phase3_actualsIncentives,phase3_contractsIncentivized,phase3_plannedChanges,phase3_plannedExpectations,phase3_plannedArbToBeDistributed,phase3_plannedDistributionMechanism,phase3_plannedContracts,phase4_status,phase4_startDate,phase4_endDate,phase4_avgDailyTVL,phase4_avgDailyTXNS,phase4_avgDailyUniqueUsers,phase4_statsChanges,phase4_statsLessons,phase4_arbReceived,phase4_arbUtilized,phase4_arbRemaining,phase4_actualsSummary,phase4_actualsDisclosures,phase4_actualsIncentives,phase4_contractsIncentivized,phase4_plannedChanges,phase4_plannedExpectations,phase4_plannedArbToBeDistributed,phase4_plannedDistributionMechanism,phase4_plannedContracts,phase5_status,phase5_startDate,phase5_endDate,phase5_avgDailyTVL,phase5_avgDailyTXNS,phase5_avgDailyUniqueUsers,phase5_statsChanges,phase5_statsLessons,phase5_arbReceived,phase5_arbUtilized,phase5_arbRemaining,phase5_actualsSummary,phase5_actualsDisclosures,phase5_actualsIncentives,phase5_contractsIncentivized,phase5_plannedChanges,phase5_plannedExpectations,phase5_plannedArbToBeDistributed,phase5_plannedDistributionMechanism,phase5_plannedContracts,phase6_status,phase6_startDate,phase6_endDate,phase6_avgDailyTVL,phase6_avgDailyTXNS,phase6_avgDailyUniqueUsers,phase6_statsChanges,phase6_statsLessons,phase6_arbReceived,phase6_arbUtilized,phase6_arbRemaining,phase6_actualsSummary,phase6_actualsDisclosures,phase6_actualsIncentives,phase6_contractsIncentivized,phase6_plannedChanges,phase6_plannedExpectations,phase6_plannedArbToBeDistributed,phase6_plannedDistributionMechanism,phase6_plannedContracts,phase7_status,phase7_startDate,phase7_endDate,phase7_avgDailyTVL,phase7_avgDailyTXNS,phase7_avgDailyUniqueUsers,phase7_statsChanges,phase7_statsLessons,phase7_arbReceived,phase7_arbUtilized,phase7_arbRemaining,phase7_actualsSummary,phase7_actualsDisclosures,phase7_actualsIncentives,phase7_contractsIncentivized,phase7_plannedChanges,phase7_plannedExpectations,phase7_plannedArbToBeDistributed,phase7_plannedDistributionMechanism,phase7_plannedContracts,phase8_status,phase8_startDate,phase8_endDate,phase8_avgDailyTVL,phase8_avgDailyTXNS,phase8_avgDailyUniqueUsers,phase8_statsChanges,phase8_statsLessons,phase8_arbReceived,phase8_arbUtilized,phase8_arbRemaining,phase8_actualsSummary,phase8_actualsDisclosures,phase8_actualsIncentives,phase8_contractsIncentivized,phase8_plannedChanges,phase8_plannedExpectations,phase8_plannedArbToBeDistributed,phase8_plannedDistributionMechanism,phase8_plannedContracts
APX Finance,525000,525000,,Multisig,"0x60EdE4402a34762D608AD9bA7bD3797f5bFE544c, 0xCe10072E051DA9B8e297AC439B3d7c5C45A32c8f",0xeDA03FbC91bf77339b9387a8Aebe55524bB96Add,0x60EdE4402a34762D608AD9bA7bD3797f5bFE544c,,,8,7,0,1,520000,525000,5000,2nd Syrup Pool: 0xD2e71125ec0313874d578454E28086fba7444c0c; 3rd Syrup pool: 0x97E3384447B52A63374EBA93cb36e02a20633926; 4th Syrup pool: 0xaA0DE632A4071642d72Ceb03577F5534ea196927; ALP Syrup Pool: 0xCe10072E051DA9B8e297AC439B3d7c5C45A32c8f; Trading Rewards Contract: 0xbbE8f9E6dE5245A12C2b9dC7B84c8334b4C8Be1f,"Airdrop, LPIncentives",Finalized,2024-06-03T07:00:00.000Z,2024-06-17T07:00:00.000Z,634032,178,83,"The launch of ALP syrup pool is a bit delayed and the trading challenge campaign would only be able to launch after the first bi-weekly period. That's why the metrics don't look so great for now, but we expect it to grow significantly in the coming weeks. ",We need to be more on track in terms of campaign launch timeline ,82500,75000,525000,Launched the first ALP syrup pool on PancakeSwap with 28-day validity. ,The pool launch is a bit delayed from the original schedule. ,,ALP Syrup Pool: 0xCe10072E051DA9B8e297AC439B3d7c5C45A32c8f,No change,The TVL of ALP will increase ,0,LPIncentives,ALP Syrup Pool: 0xCe10072E051DA9B8e297AC439B3d7c5C45A32c8f,Finalized,2024-06-17T07:00:00.000Z,2024-07-01T07:00:00.000Z,1794440,438,47,NIL,"1. Important to give users regular reminders of the campaigns on APX social media as many projects are holding their own incentive campaigns.
2. The lucky airdrop adds an element of thrill, which traders on APX like.",87500,54000,442500,"1. 25,000 $ARB trading prize pool + 2,000 $ARB lucky draw per weekly epoch
2. Prize pool rewards are issued at the start of each epoch based on the trader’s weekly trading volume and tier in the previous epoch. Traders will claim their rewards from the campaign landing page within 7 days after rewards are issued: https://www.apollox.finance/en/trade-rewards 
3. Lucky draw reward is airdropped to the winner's wallet within 7 working days after the end of each epoch.
",NIL,,Trading Rewards Contract: 0xbbE8f9E6dE5245A12C2b9dC7B84c8334b4C8Be1f,No change ,Trading volume and no. of traders will increase once launching the trading challenge. ,54000,Airdrop,Trading Rewards Contract: 0xbbE8f9E6dE5245A12C2b9dC7B84c8334b4C8Be1f,Finalized,2024-07-01T07:00:00.000Z,2024-07-15T07:00:00.000Z,2525925,896,112,NIL,"- Marketing the rewards program regularly is necessary to ensure continued interest.
- Aside from trading, there is strong demand for LP staking rewards. APX’s Arbitrum TVL has increased 5x since the launch of the first ALP Syrup Pool.",87500,129000,47000,"- Each weekly epoch rewards traders with a 25,000 $ARB trading prize pool + 2,000 $ARB lucky draw.
- Prize pool rewards are issued at the start of each epoch based on the trader’s weekly trading volume and tier in the previous epoch. Traders will claim their rewards from the campaign landing page within 7 days after rewards are issued: https://www.apollox.finance/en/trade-rewards 
- Lucky draw reward is airdropped to the winner's wallet within 7 working days after the end of each epoch.
- The first ALP Syrup Pool has concluded. The second ALP Syrup Pool started on 11 July and will last for 4 weeks. Like the first pool, the second pool is allocated 75,000 $ARB as ALP staking rewards.","Distribution Mechanisms:
1. Trading rewards - Traders have to claim from the landing page within 7 days of each weekly trading epoch: https://www.apollox.finance/en/trade-rewards 
2. Lucky airdrops - Rewards are airdropped to the winner's wallet directly within 7 working days of each trading epoch.
3. ALP Syrup Pool - LP staking rewards are distributed to users’ directly when they stake ALP in the Syrup Pool: https://pancakeswap.finance/pools?chain=arb 
",,Trading Rewards Contract: 0xbbE8f9E6dE5245A12C2b9dC7B84c8334b4C8Be1f; 2nd Syrup Pool: 0xD2e71125ec0313874d578454E28086fba7444c0c,NIL,"We expect average daily TVL, transactions and users to double from the previous 2 weeks with rising awareness of APX’s $ARB rewards program.",87500,Airdrop,Trading Rewards Contract: 0xbbE8f9E6dE5245A12C2b9dC7B84c8334b4C8Be1f; 2nd Syrup Pool: 0xD2e71125ec0313874d578454E28086fba7444c0c,Finalized,2024-07-15T07:00:00.000Z,2024-07-29T07:00:00.000Z,3660094,1161,113,"NIL
","*As the market quietens, we see slightly less growth in metrics as compared to the previous 2-week period. While average daily transactions increased 30%, average daily unique users remained the same. This suggests deeper integration of daily trading behaviour but a possible tapering of interest from new traders. More marketing may be necessary.
*Demand for LP staking rewards continues as users seek more passive avenues to earn. APX’s Arbitrum TVL has increased another 44% in the last 2 weeks.
",87500,54000,180000,"*Each weekly epoch rewards traders with a 25,000 $ARB trading prize pool + 2,000 $ARB lucky draw.
*Prize pool rewards are issued at the start of each epoch based on the trader’s weekly trading volume and tier in the previous epoch. Traders will claim their rewards from the campaign landing page within 7 days after rewards are issued: https://www.apollox.finance/en/trade-rewards 
*Lucky draw reward is airdropped to the winner's wallet within 7 working days after the end of each epoch.
*The second ALP Syrup Pool started on 11 July and will end on 8 August. Like the first pool, the second pool is allocated 75,000 $ARB as ALP staking rewards.
",NIL,,Trading Rewards Contract: 0xbbE8f9E6dE5245A12C2b9dC7B84c8334b4C8Be1f,NIL,Trading volume of Arbitrum continue to grow ,54000,Airdrop,Trading Rewards Contract: 0xbbE8f9E6dE5245A12C2b9dC7B84c8334b4C8Be1f,Finalized,2024-07-29T07:00:00.000Z,2024-08-12T07:00:00.000Z,3234966,1400,163,NIL,"*Average daily transactions increased 20% and average daily unique users increased 44% in the past 2 weeks, as compared to the previous 2-week period. Conversely, there was a 10% drop in TVL in the past 2 weeks, which coincided with a dip in the wider markets.
*While TVL remained stagnant, we continue to see user demand for LP staking rewards — especially leading up to the third ALP staking incentives pool.
",87500,54000,92500,"-Each weekly epoch rewards traders with a 25,000 $ARB trading prize pool + 2,000 $ARB lucky draw.
Prize pool rewards are issued at the start of each epoch based on the trader’s weekly trading volume and tier in the previous epoch. Traders will claim their rewards from the campaign landing page within 7 days after rewards are issued: https://www.apollox.finance/en/trade-rewards 
-Lucky draw reward is airdropped to the winner's wallet within 7 working days after the end of each epoch.
-The second ALP Syrup Pool ended on 8 August. The third ALP Syrup Pool was slated to launch immediately after but there has been a delay. It will be launched on 12th of August. Like the first two pools, the third pool is allocated 75,000 $ARB as ALP staking rewards.
",N.A,,Trading Rewards Contract: 0xbbE8f9E6dE5245A12C2b9dC7B84c8334b4C8Be1f,APX Finance plans to launch a new syrup on 8th of August.  The new syrup has been delayed which will be launched on 12th of August. ,We expect growth metrics to continue increasing and interest in ALP staking incentives to remain strong.,87500,LPIncentives,Trading Rewards Contract: 0xbbE8f9E6dE5245A12C2b9dC7B84c8334b4C8Be1f,Finalized,2024-08-12T07:00:00.000Z,2024-08-26T07:00:00.000Z,3274786,948,109,"NIL
","-Metrics have remained stagnant over the last 2 weeks as compared to the previous 2-week period. There seems to be a plateauing in user interest, whether for trading incentives or LP staking incentives.
-We plan to do a last marketing push in the last week of the incentives period.
",87500,129000,5000,"-Each weekly epoch rewards traders with a 25,000 $ARB trading prize pool + 2,000 $ARB lucky draw. In the last week, there will be a 5,000 $ARB lucky draw.
-Prize pool rewards are issued at the start of each epoch based on the trader’s weekly trading volume and tier in the previous epoch. Traders will claim their rewards from the campaign landing page within 7 days after rewards are issued: https://www.apollox.finance/en/trade-rewards 
-Lucky draw reward is airdropped to the winner's wallet within 7 working days after the end of each epoch.
-The third ALP Syrup Pool launched on 12 August and will end on 2 September. Like the first two pools, the third pool is allocated 75,000 $ARB as ALP staking rewards.
",NIL,,Trading Rewards Contract: 0xbbE8f9E6dE5245A12C2b9dC7B84c8334b4C8Be1f; 3rd Syrup pool: 0x97E3384447B52A63374EBA93cb36e02a20633926; 4th Syrup pool: 0xaA0DE632A4071642d72Ceb03577F5534ea196927,"We will end the third pool and launch the 4th pool on 13th of August to make sure the pools end on 2nd Sep. 
","We expect growth metrics to continue growing steadily and interest in ALP staking incentives to remain strong as we prepare the launch of the third pool.
",129000,LPIncentives,Trading Rewards Contract: 0xbbE8f9E6dE5245A12C2b9dC7B84c8334b4C8Be1f; 3rd Syrup pool: 0x97E3384447B52A63374EBA93cb36e02a20633926; 4th Syrup pool: 0xaA0DE632A4071642d72Ceb03577F5534ea196927,Finalized,2024-08-26T07:00:00.000Z,2024-09-09T07:00:00.000Z,2944452,971,97,NIL,"-The average daily transaction metric have remained consistent over the last 2 weeks as compared to the previous 2-week period. Since the start of the incentives period, average daily transactions have also increased about 5x.
-There is an expected decrease in average TVL in the last 2 weeks as compared to the previous 2-week period, as LP staking incentives come to an end and users unstake their ALP. That said, since the start of the incentives period, average TVL has also increased about 4.6x.
",0,30000,5000,"-Each weekly epoch rewards traders with a 25,000 $ARB trading prize pool + 2,000 $ARB lucky draw. In the last week, there was a 5,000 $ARB lucky draw.
-Prize pool rewards are issued at the start of each epoch based on the trader’s weekly trading volume and tier in the previous epoch. Traders will claim their rewards from the campaign landing page within 7 days after rewards are issued: https://www.apollox.finance/en/trade-rewards 
-Lucky draw reward is airdropped to the winner's wallet within 7 working days after the end of each epoch.
The third ALP Syrup Pool has ended.
",NIL,,Trading Rewards Contract: 0xbbE8f9E6dE5245A12C2b9dC7B84c8334b4C8Be1f,NIL,"We want to attract more users to join the campaign. In the last epoch, we will provide 5,000 ARB token as rewards for the lucky draw winner. We hope it could attract more users to win the final price.",87500,Airdrop,Trading Rewards Contract: 0xbbE8f9E6dE5245A12C2b9dC7B84c8334b4C8Be1f,NotStarted,2024-09-09T07:00:00.000Z,2024-09-23T07:00:00.000Z,0,0,0,,,0,0,0,,,,,,,0,,
